"","weight","hindfoot_length","sex","species_id"
"29424",35,20,"F","OT"
"29425",24,26,"F","PB"
"29426",17,22,"F","PP"
"29427",18,23,"M","PP"
"29428",18,21,"F","PP"
"29429",31,26,"F","PB"
"29430",18,20,"F","PP"
"29431",18,23,"M","PP"
"29432",23,27,"M","PB"
"29433",34,26,"F","PB"
"29434",23,26,"F","PB"
"29435",43,28,"M","PB"
"29436",18,23,"M","PP"
"29437",35,26,"F","PB"
"29438",26,26,"F","PB"
"29439",24,26,"M","PB"
"29440",25,27,"F","PB"
"29441",35,27,"M","PB"
"29442",29,26,"F","PB"
"29443",39,28,"M","PB"
"29444",23,26,"M","PB"
"29445",25,26,"M","PB"
"29446",34,26,"F","PB"
"29447",28,23,"F","PB"
"29448",19,26,"F","PB"
"29449",25,26,"F","PB"
"29450",23,26,"F","PB"
"29451",18,26,"M","PB"
"29452",33,27,"M","PB"
"29453",20,26,"F","PB"
"29454",20,26,"F","PB"
"29455",45,27,"M","PB"
"29456",20,25,"F","PB"
"29457",33,27,"M","PB"
"29458",47,27,"M","PB"
"29459",50,37,"M","DM"
"29460",24,26,"M","PB"
"29461",50,38,"F","DM"
"29462",50,36,"M","DO"
"29463",13,21,"F","PP"
"29464",38,27,"F","PB"
"29465",17,21,"F","PP"
"29466",28,27,"M","PB"
"29467",50,36,"F","DM"
"29468",25,26,"F","PB"
"29469",51,36,"M","DM"
"29470",26,36,"F","DM"
"29471",20,27,"F","PB"
"29472",30,26,"F","PB"
"29473",22,26,"F","PB"
"29474",33,26,"F","PB"
"29475",21,26,"M","PB"
"29476",40,27,"M","PB"
"29477",28,27,"M","PB"
"29478",23,26,"F","PB"
"29479",33,27,"F","PB"
"29480",32,26,"F","PB"
"29481",21,25,"F","PB"
"29482",31,25,"F","PB"
"29483",22,25,"F","PB"
"29484",40,28,"M","PB"
"29485",42,26,"M","PB"
"29486",33,25,"F","PB"
"29487",29,25,"F","PB"
"29488",164,31,"F","NL"
"29489",15,20,"M","PE"
"29490",7,16,"M","RM"
"29491",9,14,"F","RM"
"29492",23,23,"F","PP"
"29493",18,22,"M","PP"
"29494",27,23,"F","PP"
"29495",16,22,"F","PP"
"29496",55,35,"F","DO"
"29497",32,27,"F","PB"
"29498",44,36,"F","DM"
"29499",12,22,"M","PP"
"29500",11,22,"F","PP"
"29501",34,26,"M","PB"
"29502",18,22,"F","PP"
"29503",21,22,"M","PI"
"29504",36,26,"M","PB"
"29505",53,36,"M","DM"
"29506",16,22,"F","PP"
"29507",34,25,"F","PB"
"29508",23,26,"F","PB"
"29509",18,23,"F","PP"
"29510",15,23,"F","PP"
"29511",20,23,"F","PP"
"29512",46,36,"F","DM"
"29513",28,26,"M","PB"
"29514",48,28,"M","PB"
"29515",50,35,"M","DO"
"29516",50,37,"F","DM"
"29517",27,26,"F","PB"
"29518",22,20,"F","PE"
"29519",16,22,"M","PP"
"29520",38,26,"F","PB"
"29521",8,21,"M","PP"
"29522",36,26,"M","PB"
"29523",17,22,"F","PP"
"29524",28,26,"F","PB"
"29525",15,21,"F","PP"
"29526",43,36,"M","DO"
"29527",19,22,"F","PP"
"29528",18,23,"M","PP"
"29529",33,26,"F","PB"
"29530",33,35,"M","DM"
"29531",22,26,"M","PB"
"29532",29,25,"F","PB"
"29533",50,36,"F","DO"
"29534",41,33,"M","DO"
"29535",49,36,"M","DO"
"29536",19,22,"F","PP"
"29537",23,20,"M","OT"
"29538",40,33,"F","DO"
"29539",43,36,"M","DO"
"29540",10,22,"F","PP"
"29541",20,23,"M","PP"
"29542",44,35,"F","DO"
"29543",20,23,"M","PP"
"29544",9,21,"F","PP"
"29545",25,36,"M","DM"
"29546",17,23,"F","PP"
"29547",48,36,"F","DM"
"29548",48,36,"M","DM"
"29549",41,36,"F","DM"
"29550",17,22,"M","PP"
"29551",10,21,"M","PP"
"29552",22,34,"M","DM"
"29553",11,22,"F","PP"
"29554",18,22,"F","PP"
"29555",42,35,"M","DM"
"29556",49,37,"M","DO"
"29557",36,35,"M","DO"
"29558",48,38,"F","DO"
"29559",9,21,"M","PP"
"29560",21,25,"M","PB"
"29561",51,37,"M","DO"
"29562",26,35,"M","DO"
"29563",21,26,"F","PB"
"29564",36,27,"F","PB"
"29565",21,22,"M","PP"
"29566",55,36,"M","DO"
"29567",45,37,"M","DO"
"29568",18,25,"M","PB"
"29569",11,22,"M","PP"
"29570",21,22,"M","PP"
"29571",18,22,"F","PP"
"29572",51,36,"F","DO"
"29573",26,26,"M","PB"
"29574",19,20,"M","PE"
"29575",41,27,"M","PB"
"29576",42,26,"M","PB"
"29577",30,26,"F","PB"
"29578",41,36,"F","DO"
"29579",31,27,"F","PB"
"29580",26,26,"M","PB"
"29581",27,26,"F","PB"
"29582",37,26,"F","PB"
"29583",46,36,"F","DM"
"29584",46,35,"M","DM"
"29585",17,22,"M","PP"
"29586",9,22,"M","PP"
"29587",38,35,"M","DM"
"29588",46,36,"M","DM"
"29589",23,21,"M","OT"
"29590",47,36,"F","DM"
"29591",46,35,"M","DM"
"29592",203,31,"M","NL"
"29593",37,26,"F","PB"
"29594",10,22,"M","PP"
"29595",17,26,"M","PB"
"29596",26,26,"M","PB"
"29597",19,22,"F","PP"
"29598",19,26,"F","PB"
"29599",35,36,"M","DM"
"29600",29,26,"F","PB"
"29601",17,26,"F","PB"
"29602",16,25,"F","PB"
"29603",16,22,"M","PP"
"29604",22,22,"M","PP"
"29605",26,26,"F","PB"
"29606",18,25,"M","PP"
"29607",5,16,"F","PF"
"29608",24,26,"M","PB"
"29609",24,20,"F","OT"
"29610",23,27,"M","PB"
"29611",27,26,"F","PB"
"29612",17,19,"M","PE"
"29613",15,23,"F","PP"
"29614",40,37,"F","DO"
"29615",28,27,"M","PB"
"29616",17,21,"F","PP"
"29617",23,26,"M","PB"
"29618",39,36,"F","DM"
"29619",18,22,"F","PP"
"29620",44,28,"M","PB"
"29621",50,37,"M","DM"
"29622",15,23,"F","PP"
"29623",21,23,"M","PP"
"29624",16,20,"F","PP"
"29625",15,21,"F","PP"
"29626",22,23,"M","PP"
"29627",34,25,"F","PB"
"29628",12,20,"F","PP"
"29629",22,21,"F","PE"
"29630",26,25,"F","PB"
"29631",46,34,"F","DM"
"29632",35,26,"M","PB"
"29633",13,19,"F","PP"
"29634",49,36,"M","DO"
"29635",18,21,"F","PP"
"29636",13,20,"F","PP"
"29637",15,22,"M","PP"
"29638",47,35,"F","DM"
"29639",52,35,"M","DO"
"29640",51,37,"M","DO"
"29641",10,21,"F","PP"
"29642",18,22,"F","PP"
"29643",20,22,"M","PI"
"29644",164,33,"F","NL"
"29645",21,22,"F","PP"
"29646",23,25,"F","PB"
"29647",14,21,"M","PP"
"29648",23,21,"M","PE"
"29649",23,22,"M","PP"
"29650",34,29,"M","PB"
"29651",56,35,"M","DO"
"29652",74,22,"F","PP"
"29653",30,27,"M","PB"
"29654",17,20,"F","PP"
"29655",10,22,"M","PP"
"29656",49,28,"M","PB"
"29657",34,26,"F","PB"
"29658",37,26,"F","PB"
"29659",34,21,"F","OT"
"29660",18,22,"M","PP"
"29661",20,23,"M","PP"
"29662",24,27,"M","PB"
"29663",30,25,"F","PB"
"29664",20,27,"F","PB"
"29665",31,26,"F","PB"
"29666",27,26,"F","PB"
"29667",24,26,"F","PB"
"29668",25,25,"F","PB"
"29669",35,25,"F","PB"
"29670",70,25,"M","SH"
"29671",23,26,"F","PB"
"29672",25,26,"F","PB"
"29673",25,25,"F","PB"
"29674",23,25,"F","PB"
"29675",31,26,"F","PB"
"29676",27,21,"M","OT"
"29677",28,26,"M","PB"
"29678",54,36,"M","DM"
"29679",11,21,"F","PP"
"29680",27,26,"F","PB"
"29681",49,36,"F","DM"
"29682",42,35,"M","DM"
"29683",16,22,"F","PP"
"29684",16,21,"M","PP"
"29685",26,27,"F","PB"
"29686",33,27,"M","PB"
"29687",16,20,"F","PP"
"29688",52,36,"F","DM"
"29689",25,27,"F","PB"
"29690",24,25,"F","PB"
"29691",15,23,"F","PP"
"29692",41,27,"M","PB"
"29693",29,27,"M","PB"
"29694",30,26,"F","PB"
"29695",13,22,"M","PP"
"29696",15,21,"M","PE"
"29697",40,27,"M","PB"
"29698",36,26,"F","PB"
"29699",36,26,"F","PB"
"29700",24,25,"F","PB"
"29701",33,26,"F","PB"
"29702",31,25,"F","PB"
"29703",27,26,"F","PB"
"29704",24,26,"M","PB"
"29705",26,26,"F","PB"
"29706",24,27,"F","PB"
"29707",30,25,"F","PB"
"29708",26,26,"F","PB"
"29709",31,27,"M","PB"
"29710",27,26,"F","PB"
"29711",20,26,"F","PB"
"29712",30,26,"F","PB"
"29713",26,26,"M","PB"
"29714",29,27,"M","PB"
"29715",11,17,"M","RO"
"29716",48,36,"F","DM"
"29717",23,20,"F","PE"
"29718",25,20,"F","OT"
"29719",17,22,"F","PP"
"29720",15,22,"M","PP"
"29721",20,21,"F","PP"
"29722",16,25,"M","PB"
"29723",15,24,"M","PP"
"29724",25,21,"F","PE"
"29725",15,21,"F","PP"
"29726",7,15,"M","RM"
"29727",90,29,"F","NL"
"29728",74,25,"M","SH"
"29729",34,25,"F","PB"
"29730",54,35,"M","DM"
"29731",34,26,"F","PB"
"29732",28,18,"F","OT"
"29733",15,22,"F","PP"
"29734",42,27,"M","PB"
"29735",28,21,"F","OT"
"29736",13,20,"M","PP"
"29737",17,23,"M","PP"
"29738",18,21,"F","PP"
"29739",27,26,"F","PB"
"29740",33,27,"F","PB"
"29741",16,23,"M","PP"
"29742",31,26,"M","PB"
"29743",35,27,"M","PB"
"29744",16,21,"F","PP"
"29745",30,28,"M","PB"
"29746",20,23,"M","PI"
"29747",25,25,"M","PB"
"29748",20,24,"F","PP"
"29749",47,36,"F","DM"
"29750",15,23,"F","PP"
"29751",30,25,"F","PB"
"29752",20,26,"M","PB"
"29753",54,35,"F","DM"
"29754",17,22,"F","PP"
"29755",7,15,"F","PF"
"29756",17,22,"F","PP"
"29757",26,26,"F","PB"
"29758",12,21,"F","PP"
"29759",19,23,"F","PP"
"29760",15,21,"F","PP"
"29761",26,25,"M","PB"
"29762",42,26,"M","PB"
"29763",11,19,"M","PP"
"29764",19,24,"M","PP"
"29765",22,25,"F","PB"
"29766",38,26,"F","PB"
"29767",51,37,"M","DO"
"29768",26,26,"F","PB"
"29769",39,36,"M","DO"
"29770",31,25,"F","PB"
"29771",26,25,"F","PB"
"29772",29,25,"F","PB"
"29773",18,23,"F","PP"
"29774",30,25,"F","PB"
"29775",34,25,"F","PB"
"29776",42,36,"M","DO"
"29777",13,22,"F","PP"
"29778",45,34,"F","DO"
"29779",52,37,"M","DO"
"29780",33,27,"F","PB"
"29781",54,35,"M","DO"
"29782",21,23,"M","PP"
"29783",14,23,"F","PP"
"29784",18,23,"M","PP"
"29785",13,22,"M","PP"
"29786",12,22,"F","PP"
"29787",39,35,"F","DO"
"29788",20,18,"F","OT"
"29789",19,23,"F","PP"
"29790",13,22,"F","PP"
"29791",18,23,"F","PP"
"29792",23,20,"F","OT"
"29793",17,22,"F","PP"
"29794",13,21,"F","PP"
"29795",47,37,"F","DO"
"29796",16,22,"F","PP"
"29797",46,36,"M","DM"
"29798",21,20,"F","PE"
"29799",60,36,"F","DM"
"29800",13,22,"F","PP"
"29801",25,20,"M","OT"
"29802",12,23,"M","PP"
"29803",35,37,"M","DM"
"29804",13,25,"M","PB"
"29805",52,37,"M","DO"
"29806",14,22,"F","PP"
"29807",47,36,"F","DO"
"29808",52,34,"F","DM"
"29809",16,23,"M","PP"
"29810",47,37,"M","DO"
"29811",19,18,"M","OT"
"29812",53,34,"M","DO"
"29813",13,23,"F","PP"
"29814",40,36,"M","DO"
"29815",12,22,"F","PP"
"29816",12,23,"M","PP"
"29817",16,23,"F","PP"
"29818",37,27,"F","PB"
"29819",21,21,"F","OT"
"29820",16,22,"F","PP"
"29821",21,25,"M","PB"
"29822",42,25,"M","PB"
"29823",29,25,"M","PB"
"29824",41,27,"M","PB"
"29825",11,22,"F","PP"
"29826",31,26,"M","PB"
"29827",13,21,"M","PP"
"29828",39,27,"F","PB"
"29829",31,27,"M","PB"
"29830",13,23,"F","PP"
"29831",25,26,"F","PB"
"29832",19,22,"F","PP"
"29833",40,36,"F","DM"
"29834",50,36,"M","DM"
"29835",12,23,"M","PP"
"29836",13,22,"M","PP"
"29837",47,36,"M","DM"
"29838",37,36,"M","DM"
"29839",14,23,"M","PP"
"29840",41,35,"F","DM"
"29841",15,22,"F","PP"
"29842",25,24,"F","PB"
"29843",17,23,"F","PP"
"29844",17,20,"M","PP"
"29845",29,25,"F","PB"
"29846",29,25,"F","PB"
"29847",42,36,"F","DM"
"29848",18,21,"F","PP"
"29849",29,25,"M","PB"
"29850",29,26,"M","PB"
"29851",57,27,"M","SH"
"29852",23,25,"F","PB"
"29853",17,22,"M","PP"
"29854",39,21,"F","OT"
"29855",16,22,"F","PP"
"29856",7,14,"M","RM"
"29857",16,21,"M","PE"
"29858",15,22,"M","PP"
"29859",45,36,"F","DM"
"29860",51,36,"F","DO"
"29861",18,22,"F","PP"
"29862",45,37,"F","DM"
"29863",21,22,"M","PI"
"29864",57,37,"F","DO"
"29865",60,36,"F","DM"
"29866",210,32,"F","NL"
"29867",33,27,"M","PB"
"29868",18,22,"M","PP"
"29869",36,26,"F","PB"
"29870",29,26,"F","PB"
"29871",38,27,"F","PB"
"29872",30,26,"F","PB"
"29873",50,37,"F","DM"
"29874",31,26,"F","PB"
"29875",47,35,"M","DM"
"29876",162,32,"M","NL"
"29877",48,26,"F","PB"
"29878",202,33,"F","NL"
"29879",36,28,"M","PB"
"29880",28,25,"F","PB"
"29881",30,26,"M","PB"
"29882",33,27,"F","PB"
"29883",21,24,"M","PP"
"29884",19,22,"M","PP"
"29885",18,22,"M","PP"
"29886",37,24,"F","PB"
"29887",31,20,"F","OT"
"29888",32,25,"M","PB"
"29889",38,27,"F","PB"
"29890",55,36,"M","DM"
"29891",50,37,"F","DM"
"29892",40,35,"F","DM"
"29893",17,21,"M","PP"
"29894",52,35,"M","DM"
"29895",20,22,"M","PP"
"29896",42,27,"F","PB"
"29897",26,19,"M","OT"
"29898",47,27,"M","PB"
"29899",64,35,"F","DO"
"29900",33,25,"M","PB"
"29901",62,34,"F","DO"
"29902",18,23,"M","PP"
"29903",14,21,"M","PP"
"29904",15,21,"F","PP"
"29905",18,22,"F","PP"
"29906",50,37,"M","DM"
"29907",48,37,"M","DM"
"29908",18,22,"F","PP"
"29909",17,22,"F","PP"
"29910",13,21,"M","PP"
"29911",19,21,"M","PP"
"29912",19,22,"F","PP"
"29913",37,27,"F","PB"
"29914",45,38,"M","DM"
"29915",11,20,"M","OT"
"29916",51,37,"F","DO"
"29917",46,27,"F","PB"
"29918",45,28,"M","PB"
"29919",13,21,"M","PP"
"29920",18,22,"F","PP"
"29921",29,25,"F","PB"
"29922",15,21,"M","PP"
"29923",57,37,"F","DO"
"29924",53,36,"M","DO"
"29925",17,21,"F","PP"
"29926",31,25,"F","PB"
"29927",17,21,"F","PP"
"29928",36,27,"F","PB"
"29929",35,26,"M","PB"
"29930",20,21,"F","PP"
"29931",36,27,"F","PB"
"29932",19,23,"M","PP"
"29933",31,25,"F","PB"
"29934",15,20,"M","OT"
"29935",36,27,"M","PB"
"29936",25,20,"F","OT"
"29937",40,32,"M","DO"
"29938",35,28,"M","PB"
"29939",12,26,"F","PB"
"29940",10,22,"F","PP"
"29941",17,23,"F","PP"
"29942",18,22,"F","PP"
"29943",26,23,"F","PB"
"29944",18,23,"F","PP"
"29945",15,20,"F","PP"
"29946",22,23,"F","PP"
"29947",20,23,"F","PP"
"29948",16,22,"F","PP"
"29949",51,35,"M","DO"
"29950",17,21,"F","PP"
"29951",28,25,"F","PB"
"29952",16,22,"F","PP"
"29953",18,20,"F","PP"
"29954",21,26,"F","PB"
"29955",27,26,"F","PB"
"29956",42,27,"M","PB"
"29957",27,26,"F","PB"
"29958",27,20,"M","OL"
"29959",38,26,"M","PB"
"29960",40,27,"M","PB"
"29961",226,36,"M","NL"
"29962",32,26,"M","PB"
"29963",39,27,"F","PB"
"29964",29,26,"F","PB"
"29965",15,22,"F","PP"
"29966",20,34,"M","DM"
"29967",54,35,"F","DM"
"29968",50,35,"F","DM"
"29969",16,21,"M","PP"
"29970",15,21,"F","PP"
"29971",200,34,"M","NL"
"29972",55,27,"M","PB"
"29973",34,25,"F","PB"
"29974",29,26,"F","PB"
"29975",33,26,"F","PB"
"29976",29,25,"F","PB"
"29977",31,26,"F","PB"
"29978",30,25,"F","PB"
"29979",31,25,"F","PB"
"29980",30,25,"F","PB"
"29981",29,25,"F","PB"
"29982",32,27,"F","PB"
"29983",27,24,"F","PB"
"29984",30,20,"F","OT"
"29985",25,22,"F","PE"
"29986",21,23,"F","PB"
"29987",35,26,"F","PB"
"29988",17,21,"F","PP"
"29989",15,22,"M","PP"
"29990",35,25,"F","PB"
"29991",40,26,"M","PB"
"29992",13,21,"F","PP"
"29993",22,20,"M","OT"
"29994",54,37,"F","DO"
"29995",17,22,"F","PP"
"29996",26,27,"F","PB"
"29997",49,36,"M","DM"
"29998",57,36,"F","DO"
"29999",15,22,"M","PP"
"30000",15,21,"F","PP"
"30001",50,35,"F","DM"
"30002",200,30,"F","NL"
"30003",36,27,"F","PB"
"30004",36,27,"M","PB"
"30005",29,26,"F","PB"
"30006",32,25,"F","PB"
"30007",24,25,"F","PB"
"30008",30,25,"F","PB"
"30009",16,24,"F","PP"
"30010",57,36,"M","DM"
"30011",30,26,"F","PB"
"30012",36,26,"F","PB"
"30013",33,27,"F","PB"
"30014",42,28,"M","PB"
"30015",43,25,"M","PB"
"30016",26,25,"F","PB"
"30017",32,27,"F","PB"
"30018",43,26,"M","PB"
"30019",31,25,"F","PB"
"30020",29,26,"F","PB"
"30021",40,26,"M","PB"
"30022",35,26,"F","PB"
"30023",28,26,"F","PB"
"30024",32,26,"M","PB"
"30025",30,26,"F","PB"
"30026",45,26,"M","PB"
"30027",36,37,"M","DM"
"30028",45,27,"M","PB"
"30029",31,26,"F","PB"
"30030",36,25,"F","PB"
"30031",48,26,"M","PB"
"30032",190,32,"F","NL"
"30033",19,22,"M","PP"
"30034",17,24,"M","PP"
"30035",55,34,"M","DM"
"30036",194,28,"M","NL"
"30037",23,20,"F","PE"
"30038",20,19,"M","PE"
"30039",40,27,"M","PB"
"30040",48,28,"M","PB"
"30041",32,26,"F","PB"
"30042",36,26,"F","PB"
"30043",34,26,"F","PB"
"30044",24,20,"M","OL"
"30045",33,25,"F","PB"
"30046",15,25,"F","PB"
"30047",39,26,"M","PB"
"30048",17,22,"M","PP"
"30049",13,21,"M","PP"
"30050",44,27,"M","PB"
"30051",17,26,"F","PB"
"30052",28,24,"F","PB"
"30053",13,21,"M","PP"
"30054",10,15,"F","PF"
"30055",17,21,"F","PP"
"30056",43,28,"M","PB"
"30057",25,27,"F","PB"
"30058",19,22,"M","PP"
"30059",28,26,"F","PB"
"30060",17,22,"M","PP"
"30061",35,26,"F","PB"
"30062",48,35,"F","DO"
"30063",20,21,"F","PP"
"30064",15,20,"M","PP"
"30065",21,25,"F","PB"
"30066",39,26,"M","PB"
"30067",26,25,"F","PB"
"30068",29,25,"F","PB"
"30069",41,26,"M","PB"
"30070",30,26,"F","PB"
"30071",31,26,"M","PB"
"30072",36,26,"F","PB"
"30073",34,26,"F","PB"
"30074",19,21,"F","PP"
"30075",33,20,"F","OT"
"30076",16,21,"F","PP"
"30077",32,32,"M","DO"
"30078",50,34,"F","DO"
"30079",50,38,"M","DM"
"30080",42,27,"M","PB"
"30081",24,21,"M","OT"
"30082",41,35,"F","DM"
"30083",20,22,"M","PP"
"30084",51,38,"M","DM"
"30085",15,21,"M","PP"
"30086",17,21,"F","PP"
"30087",17,21,"F","PP"
"30088",50,36,"M","DM"
"30089",61,33,"M","DO"
"30090",36,26,"F","PB"
"30091",23,20,"F","OT"
"30092",19,21,"F","PP"
"30093",18,23,"M","PP"
"30094",56,37,"F","DO"
"30095",14,21,"F","PP"
"30096",60,38,"M","DO"
"30097",16,21,"M","PP"
"30098",46,36,"F","DM"
"30099",22,26,"F","PB"
"30100",32,26,"F","PB"
"30101",31,26,"F","PB"
"30102",33,27,"F","PB"
"30103",16,21,"F","PP"
"30104",27,26,"F","PB"
"30105",35,26,"M","PB"
"30106",45,37,"M","DM"
"30107",28,19,"F","PE"
"30108",19,23,"F","PP"
"30109",44,33,"F","DM"
"30110",52,34,"M","DM"
"30111",54,34,"M","DM"
"30112",55,35,"M","DM"
"30113",33,35,"M","DM"
"30114",52,38,"M","DM"
"30115",32,35,"M","DM"
"30116",19,18,"M","OT"
"30117",17,21,"M","PP"
"30118",16,21,"M","PP"
"30119",17,22,"M","PP"
"30120",43,35,"F","DM"
"30121",46,35,"F","DM"
"30122",27,27,"F","PB"
"30123",43,26,"M","PB"
"30124",29,26,"F","PB"
"30125",42,27,"F","PB"
"30126",34,26,"M","PB"
"30127",60,39,"M","DO"
"30128",47,28,"M","PB"
"30129",32,26,"F","PB"
"30130",64,34,"F","DO"
"30131",18,21,"F","PP"
"30132",20,21,"M","PP"
"30133",22,18,"M","OT"
"30134",20,22,"M","PP"
"30135",35,26,"M","PB"
"30136",14,22,"F","PP"
"30137",24,16,"F","PE"
"30138",45,27,"M","PB"
"30139",18,22,"F","PP"
"30140",17,22,"M","PP"
"30141",28,20,"F","OT"
"30142",18,22,"F","PP"
"30143",16,23,"F","PP"
"30144",16,22,"M","PP"
"30145",31,27,"F","PB"
"30146",18,23,"F","PP"
"30147",23,20,"M","OT"
"30148",51,32,"M","DO"
"30149",27,27,"F","PB"
"30150",24,21,"F","OT"
"30151",14,22,"M","PP"
"30152",55,35,"M","DM"
"30153",44,28,"M","PB"
"30154",45,35,"M","DM"
"30155",15,23,"F","PP"
"30156",27,25,"F","PB"
"30157",238,33,"M","NL"
"30158",30,19,"F","OT"
"30159",32,27,"F","PB"
"30160",38,28,"F","PB"
"30161",30,26,"F","PB"
"30162",47,33,"M","DM"
"30163",44,36,"M","DM"
"30164",44,27,"M","PB"
"30165",29,27,"F","PB"
"30166",27,20,"M","OT"
"30167",31,26,"M","PB"
"30168",25,26,"F","PB"
"30169",46,35,"M","DM"
"30170",24,26,"F","PB"
"30171",29,26,"F","PB"
"30172",22,20,"M","PE"
"30173",35,27,"F","PB"
"30174",48,27,"M","PB"
"30175",18,18,"F","PE"
"30176",29,26,"F","PB"
"30177",29,26,"F","PB"
"30178",31,27,"F","PB"
"30179",30,25,"F","PB"
"30180",30,25,"F","PB"
"30181",35,27,"M","PB"
"30182",13,21,"F","PP"
"30183",12,20,"F","OT"
"30184",15,21,"M","PP"
"30185",18,22,"F","PP"
"30186",31,26,"F","PB"
"30187",24,26,"F","PB"
"30188",34,25,"F","PB"
"30189",17,21,"M","PP"
"30190",54,36,"F","DO"
"30191",38,35,"M","DO"
"30192",24,20,"M","OT"
"30193",51,27,"M","PB"
"30194",92,27,"M","SF"
"30195",51,35,"F","DM"
"30196",31,27,"F","PB"
"30197",188,36,"F","NL"
"30198",43,26,"M","PB"
"30199",30,27,"F","PB"
"30200",34,27,"M","PB"
"30201",29,26,"F","PB"
"30202",43,27,"M","PB"
"30203",27,26,"F","PB"
"30204",23,27,"F","PB"
"30205",36,26,"M","PB"
"30206",26,26,"F","PB"
"30207",31,27,"M","PB"
"30208",45,27,"M","PB"
"30209",30,25,"F","PB"
"30210",35,27,"F","PB"
"30211",28,25,"F","PB"
"30212",42,28,"M","PB"
"30213",30,26,"F","PB"
"30214",25,25,"F","PB"
"30215",40,27,"M","PB"
"30216",32,26,"F","PB"
"30217",45,27,"M","PB"
"30218",28,25,"F","PB"
"30219",49,27,"M","PB"
"30220",25,26,"F","PB"
"30221",38,27,"M","PB"
"30222",26,26,"F","PB"
"30223",29,25,"F","PB"
"30224",24,20,"F","PE"
"30225",13,19,"M","OT"
"30226",36,25,"F","PB"
"30227",48,27,"M","PB"
"30228",44,26,"M","PB"
"30229",16,16,"F","RM"
"30230",30,25,"F","PB"
"30231",23,21,"M","PE"
"30232",30,19,"F","PE"
"30233",24,25,"F","PB"
"30234",34,26,"M","PB"
"30235",14,16,"F","RM"
"30236",30,21,"F","PE"
"30237",45,27,"M","PB"
"30238",31,27,"M","PB"
"30239",39,26,"F","PB"
"30240",61,35,"F","DO"
"30241",14,20,"M","PP"
"30242",25,25,"F","PB"
"30243",46,34,"M","DO"
"30244",23,19,"M","OT"
"30245",32,33,"M","DM"
"30246",32,35,"M","DM"
"30247",15,23,"M","PP"
"30248",17,22,"M","PP"
"30249",17,23,"M","PP"
"30250",27,21,"M","OL"
"30251",21,20,"F","OT"
"30252",15,22,"M","PP"
"30253",62,37,"M","DO"
"30254",33,27,"F","PB"
"30255",17,22,"M","PP"
"30256",56,33,"F","DO"
"30257",26,19,"M","OT"
"30258",41,35,"F","DM"
"30259",26,20,"F","OT"
"30260",49,37,"M","DM"
"30261",7,14,"M","PF"
"30262",38,27,"F","PB"
"30263",49,26,"M","PB"
"30264",28,27,"F","PB"
"30265",23,27,"F","PB"
"30266",30,27,"F","PB"
"30267",25,26,"F","PB"
"30268",33,26,"F","PB"
"30269",49,28,"M","PB"
"30270",45,28,"M","PB"
"30271",44,27,"M","PB"
"30272",18,22,"M","PP"
"30273",24,27,"F","PB"
"30274",41,34,"M","DO"
"30275",14,21,"M","PP"
"30276",40,35,"M","DO"
"30277",17,22,"M","PP"
"30278",60,37,"F","DO"
"30279",28,26,"F","PB"
"30280",50,36,"M","DO"
"30281",46,26,"M","PB"
"30282",14,22,"M","PP"
"30283",21,20,"M","OT"
"30284",30,26,"F","PB"
"30285",39,26,"F","PB"
"30286",26,26,"F","PB"
"30287",46,27,"M","PB"
"30288",28,25,"F","PB"
"30289",17,21,"M","PP"
"30290",30,25,"F","PB"
"30291",24,26,"F","PB"
"30292",22,20,"M","OT"
"30293",47,36,"M","DM"
"30294",48,33,"M","DM"
"30295",21,21,"M","OL"
"30296",28,27,"F","PB"
"30297",53,38,"M","DM"
"30298",25,20,"F","OT"
"30299",37,26,"F","PB"
"30300",62,35,"M","DO"
"30301",24,26,"F","PB"
"30302",57,38,"M","DO"
"30303",27,27,"F","PB"
"30304",20,19,"M","OT"
"30305",63,39,"M","DO"
"30306",14,22,"F","PP"
"30307",43,36,"M","DO"
"30308",35,27,"F","PB"
"30309",22,26,"M","PB"
"30310",44,26,"M","PB"
"30311",57,37,"M","DO"
"30312",53,26,"M","PB"
"30313",36,27,"F","PB"
"30314",18,20,"M","OT"
"30315",43,27,"M","PB"
"30316",18,25,"F","PB"
"30317",20,25,"F","PB"
"30318",65,36,"F","DO"
"30319",26,20,"F","OT"
"30320",34,26,"M","PB"
"30321",23,20,"M","OT"
"30322",45,34,"F","DM"
"30323",53,33,"M","DM"
"30324",52,35,"M","DM"
"30325",43,35,"F","DM"
"30326",50,34,"M","DM"
"30327",51,37,"M","DM"
"30328",44,36,"F","DM"
"30329",7,15,"F","PF"
"30330",27,26,"F","PB"
"30331",31,25,"F","PB"
"30332",42,34,"F","DO"
"30333",36,26,"F","PB"
"30334",33,24,"F","PB"
"30335",30,26,"F","PB"
"30336",22,25,"F","PB"
"30337",38,26,"M","PB"
"30338",56,38,"F","DO"
"30339",31,25,"F","PB"
"30340",18,21,"M","PP"
"30341",29,26,"F","PB"
"30342",24,20,"F","OT"
"30343",42,35,"M","DO"
"30344",17,19,"F","OT"
"30345",37,27,"M","PB"
"30346",14,20,"M","OT"
"30347",24,33,"F","DO"
"30348",19,18,"F","OT"
"30349",14,26,"M","PB"
"30350",22,28,"F","PB"
"30351",42,35,"M","DO"
"30352",30,34,"F","DO"
"30353",45,35,"F","DO"
"30354",13,19,"M","OT"
